token,is_oov,tag
.,False,Z
,True,
Dua,False,CD
halaman,False,NND
naskah,False,NN
yang,False,SC
dibingkai,False,VB
dan,False,CC
ditandatangani,False,VB
oleh,False,IN
JK,False,NNP
Rowling,False,NNP
itu,False,PR
berisi,False,VB
Balada,False,NN
Nick,False,NNP
Si,False,DT
Kepala,False,NN
Nyaris,False,RB
Putus,False,VB
.,False,Z
,True,
Naskah,False,NN
itu,False,PR
akan,False,MD
dipamerkan,False,VB
dalam,False,IN
festival,False,NN
di,False,IN
kota,False,NNP
Wigtown,True,NNP
tanggal,False,NN
24,False,CD
sampai,False,IN
3,False,CD
Oktober,False,NNP
.,False,Z
,True,
Kisah,False,NN
hantu,False,NN
Nick,False,NNP
itu,False,PR
awal,False,NN
-nya,True,PRP
ditulis,False,VB
sebagai,False,IN
bagian,False,NN
dari,False,IN
buku,False,NN
Harry,False,NNP
Potter,False,NNP
dan,False,CC
Kamar,False,NN
Rahasia,False,NN
tetapi,False,CC
kemudian,False,CC
kedua,False,CD
halaman,False,NN
itu,False,PR
dibuang,False,VB
sehingga,False,SC
tidak,False,NEG
termasuk,False,VB
dalam,False,IN
buku,False,NN
yang,False,SC
diterbitkan,False,VB
.,False,Z
,True,
Kedua,False,CD
halaman,False,NN
itu,False,PR
disumbangkan,False,VB
oleh,False,IN
JK,False,NNP
Rowling,False,NNP
bagi,False,IN
Yayasan,False,NNP
Kamus,False,NNP
Bahasa,False,NNP
Skotlandia,False,NNP
tahun,False,NN
2005,False,CD
untuk,False,SC
mendukung,False,VB
pengumpulan,False,NN
dana,False,NN
bagi,False,IN
pembuatan,False,NN
kamus,False,NN
baru,False,JJ
bahasa,False,NN
asli,False,JJ
Skotlandia,False,NNP
.,False,Z
,True,
Sekarang,False,NN
halaman,False,NN
naskah,False,NN
asli,False,JJ
itu,False,PR
dimiliki,False,VB
oleh,False,IN
seorang,False,NND
kolektor,False,NN
buku,False,NN
terkemuka,False,JJ
Inggris,False,NNP
dan,False,CC
pemilik,False,NN
jurnal,False,NNP
Asia,False,NNP
Literary,False,NNP
Review,False,NNP
Ilyas,False,NNP
Khan,False,NNP
dan,False,CC
belum,False,NEG
pernah,False,MD
dipamerkan,False,VB
kepada,False,IN
umum,False,NN
.,False,Z
,True,
Ilyas,False,NNP
Khan,False,NNP
mengatakan,False,VB
",",False,Z
"""",False,Z
The,False,NNP
Asia,False,NNP
Literary,False,NNP
Review,False,NNP
pernah,False,MD
mendukung,False,VB
berbagai,False,CD
festival,False,NN
buku,False,NN
tetapi,False,CC
saya,False,PRP
harus,False,MD
mengatakan,False,VB
bahwa,False,SC
saya,False,PRP
sangat,False,RB
senang,False,JJ
kami,False,PRP
ikut,False,VB
dalam,False,IN
Festival,False,NNP
Wigtown,True,NNP
ini,False,PR
.,False,Z
"""",False,Z
,True,
"""",False,Z
Memamerkan,False,VB
naskah,False,NN
Balada,False,NN
Nick,False,NNP
si,False,DT
Kepala,False,NN
Nyaris,False,RB
Putus,False,VB
adalah,False,VB
cara,False,NN
yang,False,SC
sangat,False,RB
bagus,False,JJ
untuk,False,SC
membantu,False,VB
mendukung,False,VB
acara,False,NN
ini,False,PR
.,False,Z
"""",False,Z
,True,
TV,False,NN
Australia,False,NNP
salah,False,JJ
sebut,False,VB
pemenang,False,NN
,True,
Acara,False,NN
TV,False,NN
Australia,False,NNP
',False,NNP
s,False,NNP
Next,False,NNP
Top,False,NNP
Model,False,NNP
",",False,Z
sempat,False,MD
mengumumkan,False,VB
pemenang,False,NN
yang,False,SC
salah,False,JJ
dalam,False,IN
final,False,NN
yang,False,SC
disiarkan,False,VB
langsung,False,RB
pada,False,IN
seri,False,NN
-nya,True,PRP
yang,False,SC
keenam,False,OD
.,False,Z
,True,
Kelsey,True,NNP
Martinovich,True,NNP
dianugerahi,False,VB
mahkota,False,NN
kemenangan,False,NN
sesuai,False,JJ
pilihan,False,NN
pemirsa,False,NN
dan,False,CC
sedang,False,MD
menyampaikan,False,VB
pidato,False,NN
",",False,Z
namun,False,CC
presenter,False,NNP
Sarah,False,NNP
Murdoch,False,NNP
menyela,False,VB
.,False,Z
,True,
Sambil,False,SC
menggeleng-gelengkan,True,VB
kepala,False,NN
dan,False,CC
mendengarkan,False,VB
ear,False,FW
piece,False,FW
dia,False,PRP
mengatakan,False,VB
:,False,Z
"""",False,Z
Saya,False,PRP
mual,False,JJ
dengan,False,IN
masalah,False,NN
ini,False,PR
.,False,Z
Saya,False,PRP
amat,False,RB
meminta,False,VB
maaf,False,NN
",",False,Z
ini,False,PR
semata-mata,True,RB
kecelakaan,False,NN
.,False,Z
"""",False,Z
,True,
Dia,False,PRP
kemudian,False,RB
mengumumkan,False,VB
pemenang,False,NN
yang,False,SC
sebenarnya,False,RB
",",False,Z
yaitu,False,SC
Amanda,False,NNP
Ware,False,NNP
yang,False,SC
berusia,False,VB
18,False,CD
tahun,False,NN
.,False,Z
,True,
"""",False,Z
Ini,False,PR
lah,False,RP
yang,False,SC
terjadi,False,VB
kalau,False,SC
siaran,False,NN
TV,False,NN
langsung,False,RB
",",False,Z
"""",False,Z
kata,False,VB
Sarah,False,NNP
Murdoch,False,NNP
.,False,Z
,True,
"""",False,Z
Ini,False,PR
edan,False,JJ
",",False,Z
edan,False,JJ
",",False,Z
edan,False,JJ
.,False,Z
"""",False,Z
,True,
Adapun,False,CC
Martinovich,True,NNP
-,False,Z
yang,False,SC
sempat,False,MD
disebut,False,VB
sebagai,False,IN
pemenang,False,NN
selama,False,IN
sekitar,False,RB
satu,False,CD
menit,False,NND
tampak,False,VB
menerima,False,VB
kesalahan,False,NN
itu,False,PR
dengan,False,IN
baik,False,JJ
.,False,Z
,True,
"""",False,Z
Ok,False,FW
",",False,Z
ini,False,PR
semata-mata,True,RB
kekeliruan,False,NN
",",False,Z
"""",False,Z
kata,False,VB
-nya,True,PRP
.,False,Z
,True,
Sarah,False,NNP
Murdoch,False,NNP
berusaha,False,VB
menjelaskan,False,VB
kekeliruan,False,NN
itu,False,PR
terjadi,False,VB
karena,False,IN
selisih,False,NN
suara,False,NN
yang,False,SC
ketat,False,JJ
.,False,Z
,True,
"""",False,Z
Yang,False,DT
memimpin,False,VB
terus-menerus,True,RB
berganti,False,VB
.,False,Z
Benar-benar,True,RB
tergantung,False,VB
pada,False,IN
beberapa,False,CD
suara,False,NN
.,False,Z
Maju,False,VB
mundur,False,VB
dan,False,CC
akhirnya,False,RB
Amanda,False,NNP
pemenang,False,NN
-nya,True,PRP
",",False,Z
"""",False,Z
jelas,False,VB
-nya,True,PRP
.,False,Z
,True,
Kedua,False,CD
finalis,False,NN
kemudian,False,RB
berpelukan,False,VB
sebelum,False,SC
Ware,False,NNP
mengucapkan,False,VB
terima kasih,True,NN
kepada,False,IN
para,False,DT
pendukung,False,NN
-nya,True,PRP
dan,False,CC
berjalan,False,VB
di,False,IN
atas,False,NN
catwalk,False,FW
untuk,False,IN
terakhir,False,OD
kali,False,NND
.,False,Z
,True,
Dan,False,CC
Sarah,False,NNP
Murdoch,False,NNP
-,False,Z
seorang,False,NND
model,False,NN
yang,False,SC
merangkap,False,VB
presenter,False,FW
TV,False,NN
-,False,Z
menikah,False,VB
dengan,False,IN
putra,False,NN
Rupert,False,NNP
",",False,Z
Lachlan,False,NNP
.,False,Z
,True,
Membaca,False,VB
Don,False,NNP
Quixote,False,NNP
untuk,False,IN
YouTube,False,NNP
,True,
Akademi,False,NNP
Kerajaan,False,NNP
Spanyol,False,NNP
mengundang,False,VB
orang,False,NN
di,False,IN
seluruh,False,CD
dunia,False,NN
untuk,False,SC
merekam,False,VB
segmen,False,NN
dari,False,IN
novel,False,NN
klasik,False,JJ
Don,False,NNP
Quixote,False,NNP
dan,False,CC
mengunggah,False,VB
-nya,True,PRP
ke,False,IN
YouTube,False,NNP
.,False,Z
,True,
Karya,False,NN
Miguel,False,NNP
de,False,NNP
Cervantes,False,NNP
ini,False,PR
sering,False,RB
disebut,False,VB
sebagai,False,IN
novel,False,NN
Spanyol,False,NNP
yang,False,SC
paling,False,RB
populer,False,JJ
walau,False,SC
tak,False,NEG
banyak,False,CD
yang,False,SC
pernah,False,MD
membaca,False,VB
-nya,True,PRP
.,False,Z
,True,
Namun,False,CC
kini,False,NN
Akademi,False,NNP
Kerajaan,False,NNP
Spanyol,False,NNP
",",False,Z
yang,False,SC
merupakan,False,VB
pelindung,False,NN
resmi,False,JJ
bahasa,False,NNP
Spanyol,False,NNP
",",False,Z
membagi,False,VB
karya,False,NN
itu,False,PR
ke,False,IN
dalam,False,NN
2.000,False,CD
segmen,False,NN
.,False,Z
,True,
Segmen-segmen,True,NN
itu,False,PR
akan,False,MD
dibaca,False,VB
dan,False,CC
kemudian,False,CC
direkam,False,VB
hanya,False,RB
dalam,False,IN
bahasa,False,NNP
Spanyol,False,NNP
-,False,Z
oleh,False,IN
sukarelawan,False,NN
dan,False,CC
diunggah,False,VB
di,False,IN
halaman,False,NN
khusus,False,JJ
YouTube,False,NNP
.,False,Z
,True,
Tujuan,False,NN
-nya,True,PRP
adalah,False,VB
mempromosikan,False,VB
bahasa,False,NNP
Spanyol,False,NNP
dan,False,CC
novel,False,NN
terkenal,False,VB
itu,False,PR
",",False,Z
yang,False,SC
akan,False,MD
menggunakan,False,VB
judul,False,NN
lengkap,False,JJ
-nya,True,PRP
The,False,NNP
Ingenious,True,NNP
Hidalgo,False,NNP
Don,False,NNP
Quixote,False,NNP
of,False,NNP
La,False,NNP
Mancha,False,NNP
.,False,Z
,True,
"""",False,Z
Bahasa,False,NNP
Spanyol,False,NNP
tidak,False,NEG
mendapat,False,VB
ruang,False,NN
yang,False,SC
sepatutnya,False,RB
di,False,IN
internet,False,NN
",",False,Z
"""",False,Z
kata,False,VB
sekretaris,False,NN
akademi,False,NN
",",False,Z
Dario,False,NNP
Villanueva,True,NNP
",",False,Z
kepada,False,IN
kantor berita,True,NNP
AFP,False,NNP
.,False,Z
,True,
"""",False,Z
Kami,False,PRP
ingin,False,RB
mengadukan,False,VB
-nya,True,PRP
dan,False,CC
melakukan,False,VB
sesuatu,False,PRP
untuk,False,SC
mengoreksi,False,VB
-nya,True,PRP
.,False,Z
"""",False,Z
,True,
Ditulis,False,VB
pada,False,IN
tahun,False,NN
1605,False,CD
",",False,Z
novel,False,NN
ini,False,PR
berkisah,False,VB
tentang,False,IN
petualangan,False,NN
seorang,False,NND
pria,False,NN
pensiunan,False,NN
di,False,IN
kawasan,False,NN
la,False,NNP
Mancha,False,NNP
",",False,Z
yang,False,SC
punya,False,VB
obsesi,False,NN
dengan,False,IN
gagasan-gagasan,True,NN
kesatria,False,NN
.,False,Z
,True,
Novel,False,NN
asli,False,JJ
-nya,True,PRP
terdiri,False,VB
dari,False,IN
26,False,CD
bab,False,NN
dan,False,CC
hampir,False,RB
mencapai,False,VB
1.000,False,CD
halaman,False,NN
.,False,Z
,True,
Bagi,False,IN
yang,False,SC
berminat,False,VB
harus,False,MD
mendaftarkan,False,VB
diri,False,NN
di,False,IN
YouTube,False,NNP
dan,False,CC
yang,False,SC
terpilih,False,VB
akan,False,MD
membaca,False,VB
segmen,False,NN
tertentu,False,JJ
untuk,False,SC
diunggah,False,VB
di,False,IN
YouTube,False,NNP
.,False,Z
,True,
The,False,NNP
Hobbit,False,NNP
cari,False,VB
aktor,False,NN
kerdil,False,JJ
,True,
Tim,False,NN
pembuat,False,NN
film,False,NN
The,False,NNP
Hobbit,False,NNP
mencari,False,VB
aktor,False,NN
kerdil,False,JJ
di,False,IN
Selandia,False,NNP
Baru,False,NNP
",",False,Z
sementara,False,SC
sutradara,False,NNP
Peter,False,NNP
Jackson,False,NNP
berancang-ancang,True,VB
untuk,False,SC
merealisasikan,False,VB
rencana,False,NN
film,False,NN
tersebut,False,PR
.,False,Z
,True,
Sutradara,False,NNP
Peter,False,NNP
Jackson,False,NNP
meraih,False,VB
Piala,False,NNP
Oscar,False,NNP
atas,False,IN
karya,False,NN
-nya,True,PRP
Lord,False,NNP
of,False,NNP
the,False,NNP
Rings,False,NNP
:,False,NNP
The,False,NNP
Return,False,NNP
of,False,NNP
the,False,NNP
King,False,NNP
.,False,Z
,True,
Iklan,False,NN
yang,False,SC
muncul,False,VB
di,False,IN
koran,False,NN
terbitan,False,NN
Wellington,False,NNP
",",False,Z
Selandia,False,NNP
Baru,False,NNP
menyebutkan,False,VB
Wingnut,True,NNP
Films,False,NNP
mencari,False,VB
pria,False,NN
dengan,False,IN
tinggi,False,NN
badan,False,NN
antara,False,IN
123,False,CD
cm,False,NND
dan,False,CC
maksimum,False,NN
158,False,CD
cm,False,NND
.,False,Z
,True,
Proyek,False,NN
dua,False,CD
film,False,NN
itu,False,PR
belum,False,NEG
resmi,False,JJ
mendapat,False,VB
lampu hijau,True,NN
dari,False,IN
perusahaan,False,NN
perfilman,False,NN
MGM,False,NNP
Studios,False,NNP
akibat,False,IN
kesulitan,False,NN
keuangan,False,NN
yang,False,SC
tengah,False,MD
dialami,False,VB
.,False,Z
,True,
Namun,False,CC
",",False,Z
juru bicara,True,NNP
Wingnut,True,NNP
mengatakan,False,VB
mereka,False,PRP
ingin,False,RB
"""",False,Z
bersiap-siap,True,VB
"""",False,Z
.,False,Z
,True,
Juru bicara,True,NN
mengatakan,False,VB
kepada,False,IN
kantor berita,True,NNP
AFP,False,NNP
bahwa,False,SC
iklan,False,NN
itu,False,PR
mencari,False,VB
scale,False,FW
double,False,FW
untuk,False,IN
aktor,False,NN
yang,False,SC
akan,False,MD
mengisi,False,VB
peran,False,NN
dengan,False,IN
dialog,False,NN
",",False,Z
sedangkan,False,CC
audisi,False,NN
juga,False,RB
akan,False,MD
diadakan,False,VB
untuk,False,IN
figuran,False,NN
.,False,Z
,True,
"""",False,Z
Scale,False,FW
double,False,FW
muncul,False,VB
di,False,IN
beberapa,False,CD
wide,False,FW
shot,False,FW
sebagai,False,IN
pengganti,False,NN
aktor,False,NN
kami,False,PRP
",",False,Z
dan,False,CC
muncul,False,VB
dengan,False,IN
aktor,False,NN
dewasa,False,JJ
lain,False,JJ
ketika,False,SC
kami,False,PRP
memerlukan,False,VB
orang,False,NN
untuk,False,SC
terlihat,False,VB
lebih,False,RB
kecil,False,JJ
atau,False,CC
lebih,False,RB
tinggi,False,JJ
",",False,Z
"""",False,Z
jelas,False,VB
si,False,DT
juru bicara,True,NN
.,False,Z
,True,
Dia,False,PRP
menambahkan,False,VB
semua,False,CD
pelamar,False,NN
harus,False,MD
berusia,False,VB
16,False,CD
tahun,False,NN
ke,False,IN
atas,False,NN
dan,False,CC
siapa pun,True,SC
yang,False,SC
tidak,False,NEG
memenuhi,False,VB
ketentuan,False,NN
tinggi,False,NN
badan,False,NN
akan,False,MD
ditolak,False,VB
.,False,Z
,True,
',False,Z
Berkaki,False,VB
pendek,False,JJ
',False,Z
,True,
Meski,False,SC
ada,False,VB
syarat,False,NN
tinggi,False,NN
badan,False,NN
",",False,Z
banyak,False,CD
aktor,False,NN
yang,False,SC
layak,False,JJ
dipilih,False,VB
akan,False,MD
tampak,False,VB
jangkung,False,JJ
di,False,IN
antara,False,NN
karakter,False,NN
fiksi,False,NN
ciptaan,False,NN
JRR,True,NNP
Tolkien,False,NNP
.,False,Z
,True,
Dalam,False,IN
prolog,False,NN
The,False,NNP
Lord,False,NNP
Of,False,NNP
The,False,NNP
Rings,False,NNP
",",False,Z
dia,False,PRP
menggambarkan,False,VB
bahwa,False,SC
Hobbits,True,NNP
berukuran,False,VB
tinggi,False,NN
badan,False,NN
dua,False,CD
hingga,False,IN
tiga,False,CD
kaki,False,NND
(,False,Z
sekitar,False,IN
60,False,CD
cm,False,NND
hingga,False,IN
120,False,CD
cm,False,NND
),False,Z
",",False,Z
dan,False,CC
rata-rata,True,NN
tinggi,False,NN
badan,False,NN
mereka,False,PRP
tiga,False,CD
kaki,False,NND
enam,False,CD
inci,False,NND
(,False,Z
sekitar,False,IN
75,False,CD
cm,False,NND
),False,Z
.,False,Z
,True,
Surat-surat,True,NN
yang,False,SC
ditulis,False,VB
si,False,DT
pengarang,False,NN
",",False,Z
yang,False,SC
diterbitkan,False,VB
setelah,False,SC
dia,False,PRP
meninggal,False,VB
",",False,Z
menggambarkan,False,VB
penampakan,False,NN
fisik,False,NN
sosok,False,NN
protagonis,False,NN
The,False,NNP
Hobbits,True,NNP
",",False,Z
Bilbo,False,NNP
Baggins,False,NNP
",",False,Z
:,False,Z
"""",False,Z
agak,False,RB
tambun,False,JJ
di,False,IN
perut,False,NN
",",False,Z
agak,False,RB
pendek,False,JJ
di,False,IN
kaki,False,NN
"""",False,Z
.,False,Z
,True,
"""",False,Z
Wajah,False,NN
bulat,False,JJ
jenaka,False,JJ
;,False,Z
telinga,False,NN
sedikit,False,RB
runcing,False,JJ
dan,False,CC
seperti,False,IN
kurcaci,False,NN
;,False,Z
rambut,False,NN
pendek,False,JJ
dan,False,CC
keriting,False,JJ
(,False,Z
cokelat,False,JJ
),False,Z
.,False,Z
Kaki,False,NN
dari,False,IN
mata kaki,True,NN
ke,False,IN
bawah,False,NN
tertutup,False,VB
dengan,False,IN
bulu,False,NN
cokelat,False,JJ
",",False,Z
"""",False,Z
tambah,False,VB
-nya,True,PRP
.,False,Z
,True,
Pencarian,False,NN
casting,False,FW
untuk,False,IN
The,False,NNP
Hobbit,False,NNP
dijadwalkan,False,VB
berlangsung,False,VB
hari,False,NN
Minggu,False,NNP
di,False,IN
National,False,NNP
Dance,False,NNP
and,False,NNP
Drama,False,NNP
Centre,False,NNP
di,False,IN
Wellington,False,NNP
.,False,Z
,True,
Sutradara,False,NN
kelahiran,False,NN
Meksiko,False,NNP
",",False,Z
Guillermo,False,NNP
Del,False,NNP
Toro,False,NNP
telah,False,MD
bersedia,False,VB
menjadi,False,VB
sutradara,False,NN
film,False,NN
tersebut,False,PR
",",False,Z
tapi,False,CC
menarik diri,True,VB
bulan,False,NN
Juni,False,NNP
dengan,False,IN
alasan,False,NN
rencana,False,NN
produksi,False,NN
sudah,False,MD
tertunda,False,VB
selama,False,IN
dua,False,CD
tahun,False,NN
.,False,Z
,True,
Jackson,False,NNP
",",False,Z
yang,False,SC
merebut,False,VB
Oscar,False,NNP
untuk,False,IN
sutradara,False,NN
terbaik,False,JJ
atas,False,IN
karya,False,NN
-nya,True,PRP
Lord,False,NNP
of,False,NNP
the,False,NNP
Rings,False,NNP
:,False,NNP
The,False,NNP
Return,False,NNP
of,False,NNP
the,False,NNP
King,False,NNP
",",False,Z
diperkirakan,False,VB
akan,False,MD
menggantikan,False,VB
dia,False,PRP
di,False,IN
kursi,False,NN
sutradara,False,NN
",",False,Z
meski,False,SC
belum,False,NEG
ada,False,VB
pengumuman,False,NN
resmi,False,JJ
mengenai,False,IN
pergantian,False,NN
tersebut,False,PR
.,False,Z
,True,
Pencurian,False,NN
ladang,False,NN
anggur,False,NN
,True,
Pencuri,False,NN
di,False,IN
Prancis,False,NNP
masuk,False,VB
ke,False,IN
sebuah,False,NND
ladang,False,NN
anggur,False,NN
dan,False,CC
mencuri,False,VB
panenan,False,NN
anggur,False,NN
jenis,False,NN
Cabernet,True,NNP
Sauvignon,True,NNP
",",False,Z
demikian,False,PR
kata,False,VB
polisi,False,NN
.,False,Z
,True,
Mereka,False,PRP
melakukan,False,VB
aksi,False,NN
di,False,IN
Villeneuve,False,NNP
-,False,Z
les-Beziers,True,NNP
Minggu,False,NNP
malam,False,NN
(,False,Z
26,False,CD
/,False,Z
9,False,CD
),False,Z
memanfaatkan,False,VB
terang bulan,True,JJ
untuk,False,SC
mencuri,False,VB
hingga,False,IN
30,False,CD
ton,False,NND
anggur,False,NN
dengan,False,SC
menggunakan,False,VB
mesin,False,NN
.,False,Z
,True,
Petani,False,NNP
Roland,False,NNP
Cavaille,True,NNP
mengatakan,False,VB
kejahatan,False,NN
serupa,False,JJ
pernah,False,MD
terjadi,False,VB
sebelum,False,SC
-nya,True,PRP
di,False,IN
Languedoc,False,NNP
-,False,Z
Roussillon,False,NNP
",",False,Z
salah satu,True,CD
daerah,False,NN
penghasil,False,NN
anggur,False,NN
terbaik,False,JJ
di,False,IN
Prancis,False,NNP
.,False,Z
,True,
Ia,False,PRP
mengatakan,False,VB
kejahatan,False,NN
itu,False,PR
bernilai,False,VB
hingga,False,IN
├é┬ú,True,X
12.900,False,CD
.,False,Z
,True,
"""",False,Z
Mereka,False,PRP
menggunakan,False,VB
mesin,False,NN
pemanen,False,NN
anggur,False,NN
.,False,Z
Itu,False,PR
arti,False,NN
-nya,True,PRP
mereka,False,PRP
tidak,False,NEG
memerlukan,False,VB
banyak,False,CD
orang,False,NN
untuk,False,SC
melakukan,False,VB
pemanenan,False,NN
",",False,Z
dua,False,CD
orang,False,NN
saja,False,RB
cukup,False,JJ
",",False,Z
"""",False,Z
kata,False,VB
Cavaille,True,NNP
kepada,False,IN
harian,False,NNP
Le,False,NNP
Parisien,False,NNP
.,False,Z
,True,
"""",False,Z
Ladang,False,NN
itu,False,PR
terletak,False,VB
di,False,IN
kawasan,False,NN
yang,False,SC
cukup,False,RB
terpencil,False,VB
",",False,Z
beberapa,False,CD
kilometer,False,NND
dari,False,IN
desa,False,NN
terdekat,False,JJ
dan,False,CC
di,False,IN
dekat,False,JJ
sungai,False,NN
.,False,Z
Jadi,False,SC
mereka,False,PRP
bisa,False,MD
mencuri,False,VB
dengan,False,IN
aman,False,JJ
.,False,Z
"""",False,Z
,True,
Seorang,False,NND
saksi mata,True,NN
mengaku,False,VB
mendengar,False,VB
suara,False,NN
mesin,False,NN
di,False,IN
pagi,False,NN
dini hari,True,JJ
dan,False,CC
polisi,False,NN
meneliti,False,VB
jejak,False,NN
kaki,False,NN
di,False,IN
tempat,False,NN
kejadian,False,NN
",",False,Z
kata,False,VB
harian,False,NN
setempat,False,NN
.,False,Z
,True,
Cavaille,True,NNP
menambahkan,False,VB
bahwa,False,SC
kawanan,False,NN
pencuri,False,NN
jelas,False,JJ
sangat,False,RB
profesional,False,JJ
dan,False,CC
tak,False,NEG
akan,False,MD
kesulitan,False,VB
menjual,False,VB
anggur,False,NN
curian,False,NN
itu,False,PR
.,False,Z
,True,
Walau,False,SC
ladang,False,NN
anggur,False,NN
diasuransikan,False,VB
",",False,Z
pencurian,False,NN
tidak,False,NEG
termasuk,False,VB
dalam,False,IN
lindungan,False,NN
asuransi,False,NN
.,False,Z
,True,
Cavaille,True,NNP
sangat,False,RB
marah,False,JJ
dengan,False,IN
peristiwa,False,NN
tersebut,False,PR
dan,False,CC
mengatakan,False,VB
tidak,False,NEG
tahu,False,VB
sama sekali,True,RB
akan,False,IN
siapa,False,SC
yang,False,SC
kira-kira,True,RB
melakukan,False,VB
pencurian,False,NN
.,False,Z
,True,
Sebelum,False,SC
-nya,True,PRP
ia,False,PRP
sangat,False,RB
mempercayai,False,VB
adanya,False,NN
rasa,False,NN
solidaritas,False,NN
antarsesama,True,NN
pembuat,False,NN
anggur,False,NN
.,False,Z
,True,
Kontes,False,NN
karaoke,False,NN
dapat,False,VB
sejuta,False,CD
pangsit,False,NN
,True,
Seorang,False,NND
teknisi,False,NN
telepon,False,NN
Amerika,False,NNP
meraih,False,VB
hadiah,False,NN
yang,False,SC
tak,False,NEG
biasa,False,JJ
dari,False,IN
penampilan,False,NN
-nya,True,PRP
di,False,IN
kejuaraan,False,NN
dunia,False,NN
karaoke,False,NN
di,False,IN
Moskow,False,NNP
",",False,Z
Rusia,False,NNP
.,False,Z
,True,
Edward,False,NNP
Pimentel,True,NNP
mendapat,False,VB
hadiah,False,NN
satu,False,CD
juta,False,CD
pangsit,False,NN
Rusia,False,NNP
setelah,False,SC
keluar,False,VB
sebagai,False,IN
favorit,False,NN
penonton,False,NN
dalam,False,IN
kontes,False,NN
itu,False,PR
.,False,Z
,True,
Pihak,False,NN
panitia,False,NN
mengatakan,False,VB
bila,False,SC
Pimentel,True,NNP
makan,False,VB
100,False,CD
pangsit,False,NN
setiap,False,CD
hari,False,NN
",",False,Z
pasokan,False,NN
yang,False,SC
ia,False,PRP
miliki,False,VB
baru,False,MD
akan,False,MD
habis,False,VB
dalam,False,IN
waktu,False,NN
27,False,CD
tahun,False,NN
.,False,Z
,True,
Penyanyi,False,NN
amatir,False,JJ
ini,False,PR
akan,False,MD
mendapat,False,VB
kupon,False,NN
untuk,False,SC
makan,False,VB
pangsit,False,NN
kapan,False,SC
pun,False,RP
dia,False,PRP
mau,False,MD
.,False,Z
,True,
Ia,False,PRP
gagal,False,VB
meraih,False,VB
angka,False,NN
dari,False,IN
para,False,DT
juri,False,NN
",",False,Z
namun,False,CC
menarik,False,VB
perhatian,False,NN
penonton,False,NN
dengan,False,IN
nomor,False,NN
klasik,False,JJ
Rhythm,False,FW
dan,False,CC
Blues,False,NN
.,False,Z
,True,
Pemenang,False,NN
kejuaraan,False,NN
karaoke,False,NN
dunia,False,NN
ini,False,PR
berasal,False,VB
dari,False,IN
Finlandia,False,NNP
untuk,False,IN
kategori,False,NN
penyanyi,False,NN
pria,False,NN
dan,False,CC
wanita,False,NN
terbaik,False,JJ
.,False,Z
